PM10_GRIMM,PM25_GRIMM,PM1_GRIMM,PM10_OPC_N2_1,PM25_OPC_N2_1,PM1_OPC_N2_1,PM10_OPC_N2_2,PM25_OPC_N2_2,PM1_OPC_N2_2,PM25_NOVA,PM10_NOVA,PM25_EVM7,Temperature_dht11_1,RH_dht11_1,Temperature_dht11_2,RH_dht11_2,Temperature_kestrel,RH_kestrel,Wind_Speed_KESTREL
150.64,79.97,62.12,73.8735324012,58.2002665202,49.8932033115,70.2792010838,56.3226265378,49.3841362,40.3185185185,51.2351851852,150.5,45.5555555556,38.6111111111,42,47.7222222222,37.1583333333,58.325,0.0833333333
158.25,83.13,63.29,90.295791626,60.991686715,51.6663074493,70.0879605611,58.3477013906,50.8274461958,42.5254545455,58.9872727273,153.8333333333,46,37.6666666667,42,46.1666666667,36.3916666667,59.1,1.2416666667
128.33,68.47,54.29,73.5904914008,56.0998395284,47.9421785143,65.1853851742,53.8068949382,47.2908189562,41.3481481481,55.9796296296,136.4166666667,46.2222222222,36.1111111111,42,47.6111111111,37.525,58.375,0
132.11,69.5,55.12,67.3746414184,55.2536589679,47.5814527624,59.6919502258,51.9184491475,45.9301635742,38.1759259259,48.8425925926,130.25,46.1176470588,35.1176470588,41.5333333333,48.2666666667,37.5083333333,56.725,1.2583333333
125.21,69.85,54.76,69.9335912069,52.6836134593,45.2989983029,59.5206558705,50.9349589348,44.8637866974,37.5888888889,47.9240740741,129.25,46.0555555556,36.0555555556,41.8125,48.375,37.3583333333,56.8416666667,0.8916666667
132.39,65.63,52.2,71.2658989429,52.491093874,44.999920845,62.6971395016,49.526550293,43.5557858944,38.6888888889,54.5925925926,114.9166666667,47,34.4375,42.25,45.3125,38.2833333333,55.7833333333,0
116.48,66.32,52.19,64.5071105957,52.8218426175,45.9103861915,55.8412098604,48.0314236809,42.8961318521,36.7092592593,43.487037037,112.4166666667,47,32.9444444444,41.1764705882,47.9411764706,38.3416666667,53.3166666667,0
128.24,65.48,51.97,72.9441281487,51.8393806009,44.7230599347,54.552623113,48.6929020352,43.2090581258,36.4425925926,44.2611111111,117.8333333333,47.0588235294,32.8235294118,40.7777777778,49.6111111111,38.4,53.15,0.975
131.93,66.79,52.59,72.4091426001,51.851108551,44.4841420915,67.803501606,50.505450964,44.6566383839,35.1574074074,43.062962963,113.25,47.3888888889,33.6111111111,41.6875,47.125,38.6083333333,53.575,3
143.12,71.9,56.48,72.5431781096,52.6558245491,45.175037384,69.341709137,50.5839614868,44.5247602463,37.3574074074,50.7981481481,161,48,31.7058823529,42.375,45.375,39.4416666667,51.5083333333,2.5083333333
124.04,63.57,50.5,59.1966084798,48.6286852519,42.4164080302,54.4161760431,47.4951001217,42.2814937391,37.1981481481,46.9740740741,122,48,32.4,42,46.5789473684,38.4083333333,52.0583333333,0.2083333333
106.53,61.14,49.21,54.5859196981,49.0931114197,43.2027961731,48.7077832222,45.9309132099,41.4137911797,37.0363636364,44.3236363636,106.3333333333,47.2,33.0666666667,40.5,49.1875,38.3666666667,53.0333333333,0.1166666667
114.45,63.81,50.55,58.543874979,52.3599553108,45.6592991352,54.8617510796,50.4780390263,45.27024436,37.7462962963,44.1018518519,108.6666666667,45.875,34.875,38.9375,53.75,37.65,54.3166666667,0.0833333333
96.05,62.15,49.62,56.8804145389,50.1021438175,43.6609539456,55.0868464152,46.6765482585,41.7131749471,37.3222222222,47.8814814815,108.3333333333,46.1111111111,35.4444444444,39.0666666667,53.5333333333,38.1,55.075,0
103.26,62.53,49.79,57.1328076681,51.1474049886,44.6030250549,51.8022822062,47.7433151245,42.7963277181,37.6777777778,43.8962962963,105.3333333333,46.7333333333,34.6666666667,39.4,53.0666666667,38.4916666667,53.0666666667,0
101.78,61.64,48.68,64.8278810713,49.5793531206,43.1574520535,53.5924402873,48.687494066,43.3595496284,37.8055555556,45.0833333333,110.3333333333,46.4444444444,34.4444444444,40,51.6666666667,38.1666666667,53.5,0
92.46,61.67,48.92,56.3590263367,51.3165812175,44.9454238892,53.9165539461,49.6604259715,44.4767797134,38.4666666667,45.0425925926,107.75,46,34.2666666667,40.7647058824,49.3529411765,37.625,54.6416666667,0
111.46,62.25,49.01,62.016377555,50.459578832,43.9888451894,56.2007311653,48.5351490694,43.3893152125,38.3759259259,44.8685185185,104.0833333333,46,35,40.2352941176,50.8823529412,37.4833333333,55.5333333333,0
131.82,64.53,49.89,65.4534013536,50.1074390411,43.2602608999,60.1513772262,48.5171577052,42.8416840403,35.962962963,46.0537037037,109,46.8333333333,34.1666666667,41.4736842105,48.0526315789,38.65,54.25,0.2583333333
103.8,63.34,50.02,63.6353598701,52.5834515889,45.3530029721,58.2938674478,48.9096969156,43.3609881682,37.5111111111,47.1703703704,115.5833333333,47.2222222222,32.7222222222,42,46.2352941176,38.8916666667,52.2333333333,2.7333333333
95.4,62.41,49.15,58.4625621122,51.0093915603,44.5741034115,55.8671827877,48.5557924159,43.5013851839,37.4833333333,45.8314814815,103.3333333333,46.8823529412,33.4705882353,40.8823529412,49.2352941176,38.175,52.2166666667,0.6416666667
94.01,58.96,46.44,60.6272075877,50.9212343552,44.6348921832,49.7645227909,47.4089140892,42.7519137859,38.4327272727,44.9581818182,101.3333333333,46,34.9411764706,39.1875,53.3125,38.0166666667,54.6833333333,0
80.57,54.76,43.62,50.0028993819,44.7824685838,39.4116615719,44.6121530533,42.3536689281,38.2153000832,35.9111111111,43.2092592593,93,45.5,35.3333333333,38.5625,54.3125,38.0833333333,52.9666666667,0.0666666667
92.5,55,43.73,55.6079399586,43.6863234043,38.0731027126,51.8469521999,41.7984941006,37.3572342396,34.887037037,41.8092592593,94.6666666667,45.6875,35.625,39.3125,53.0625,38.3666666667,52.5,0
88.6,56.78,44.47,60.1282186508,42.4192273617,36.9106700421,50.7600559908,42.1039190853,37.3304575752,31.7296296296,37.8814814815,92.5833333333,46.6875,33.5625,41.2941176471,47.7058823529,39.2,50.975,0
87.54,56.07,44.75,52.4018411075,43.9792134902,38.5222711002,48.3737805684,43.1101983388,38.5304953257,33.3407407407,40.5888888889,92.5833333333,47.3529411765,32.1176470588,41,48.1666666667,39.2416666667,49.95,0.1333333333
105.47,57.14,45.21,60.8877911568,45.3264818192,39.1229920387,56.8856152429,43.84796079,38.977880266,32.6111111111,38.4148148148,87.5833333333,48,31.125,42.0555555556,46.3333333333,39.65,49.8333333333,0
100.88,57.64,46.08,53.9939427095,45.6656435798,39.9706708123,46.5777158737,42.6991500855,38.2688081265,32.8055555556,39.1481481481,96.0833333333,48.8235294118,31.2352941176,42.75,44.75,39.9,49.7666666667,0
87.54,57.45,45.41,59.2710185581,48.2597463396,42.301527871,48.8316543981,45.5043728477,40.862068377,34.712962963,40.2925925926,98.0833333333,48.1111111111,31.2222222222,40,51.0526315789,39.6833333333,49.1416666667,0.025
88.13,57.09,46,52.496887207,46.8455568201,41.0555682463,49.4750115871,44.9297640324,40.4021959305,33.6981481481,38.5851851852,94.6666666667,48,31.7058823529,39.5,51.6875,39.675,49.275,0.0583333333
104.44,59.19,45.98,60.1016971364,46.7927362779,40.7665014828,51.698824041,44.3163728153,39.8202624601,32.4781818182,37.8272727273,94.5833333333,48.1176470588,31.5882352941,41.2352941176,48.5294117647,39.7666666667,50.0333333333,0
88.93,55.47,44.41,57.49788581,45.6240753598,39.8619687822,54.0603906843,44.2189367082,39.6620343526,43.7833333333,50.5888888889,91.5833333333,49,30.3888888889,41.8333333333,46.5555555556,40.75,47.7666666667,0
92.5,56.12,44.38,58.7472769793,45.3199456159,39.577158984,59.6013800303,44.2837522295,39.5421805911,46.612962963,52.0722222222,93.3333333333,49,30.3529411765,41.8888888889,47.0555555556,40.2166666667,47.9083333333,0
106.41,58.05,44.54,58.2174841937,45.4485561147,39.3825773351,48.1746737957,43.0058624744,37.9943430424,100.6240740741,109.8203703704,88,48.5882352941,30.1176470588,41.1875,47.625,39.5,48.525,0.1916666667
87.81,55.96,43.47,54.8011135774,43.4643743178,37.8792892905,50.7423418948,40.9970522429,36.7165005332,99.5,108.7888888889,92.0833333333,47.5882352941,31,41,48.5789473684,39.05,50.1166666667,0.1083333333
95.58,55.8,43.65,52.3284445869,44.1648849911,38.6170188056,53.4100168864,42.4713872274,38.4028386434,70.1259259259,76.9666666667,85.4166666667,47.8333333333,31.8333333333,41.0666666667,48.1333333333,39.5083333333,50.15,0
95.46,55.01,43.71,57.266137441,45.6275148392,39.8442306519,54.8780721777,42.6098538567,38.0858288933,70.5962962963,77.4851851852,90.1666666667,47.9166666667,32.4166666667,41.4705882353,48,39.175,50.375,0.0916666667
89.14,53.76,43.05,54.8802481757,43.9072038862,38.567006429,50.025053872,41.7666789161,37.746503618,107.6277777778,117.0222222222,86.4166666667,47.2777777778,32,40.6111111111,49.1666666667,39.425,50.2583333333,0
136.63,57.5,43.3,43.4253697115,40.4597794028,35.4467391968,47.3408608437,39.2372529507,35.3846664429,127.5277777778,137.9037037037,87.1666666667,47.2352941176,31.2352941176,40.1875,49.125,39.6166666667,48.5333333333,0
96.04,55.33,42.65,72.3298418523,44.6949872971,37.9947235584,72.0928753747,43.5967650943,38.1227773031,86.9222222222,97,89.5,46.125,33.4375,41.5,46.9444444444,38.1666666667,50.8,0.2916666667
85.38,55.39,42.86,50.5323870042,41.2402433508,36.1410569584,46.2824757894,39.264087677,35.3741923014,55.9685185185,63.1,83.3333333333,47,32.7058823529,42.2666666667,44.7333333333,39.275,51.7,0
84.87,52.92,42.26,59.499760796,41.7854865579,36.4237744949,41.4818301201,39.7776463032,35.91441679,112.2818181818,122.2418181818,84.3333333333,47,32.1176470588,42.125,45.625,39.575,49.8666666667,0
112.99,56.62,42.41,55.3375723097,42.673880895,37.122273975,57.2770764968,41.5225769492,37.0146567401,68.5240740741,75.1351851852,79.0833333333,47,32.1666666667,41.5882352941,47.4705882353,39.6666666667,49.6083333333,0
70.02,47.08,38.21,47.611208174,38.9007767571,34.2687513563,41.6427949604,38.2308833474,34.4633065274,99.3277777778,108.0925925926,76.4166666667,47.6111111111,31.5,41.2631578947,46.4210526316,40.1,48.6833333333,0.0916666667
77.78,47.88,38.46,43.3264899254,35.7165560722,31.4159072638,39.7317254808,36.0544206831,32.539235327,120.0537037037,129.7333333333,71.1666666667,47,30.9375,39.6666666667,49.5555555556,39.6583333333,47.2333333333,0.025
71.74,48.68,39.38,43.5988759359,38.0972269694,33.6982238769,39.631445492,36.4869257983,33.0737549277,142.9333333333,154.1296296296,72.75,47.2,31.0666666667,41,47.6470588235,39.4,48.3166666667,0.825
72.12,47.94,38.42,45.5690256007,37.5668153202,33.0291657167,38.115292493,35.9555980458,32.5390833686,128.5185185185,139.1555555556,70.8333333333,46.6470588235,32.4117647059,41.3529411765,46.7647058824,39.0666666667,48.975,1.3333333333
80.58,48.8,38.45,44.9578947179,38.6805224699,34.3337729959,39.864151001,35.7032416849,32.4320767346,263.2444444444,283.3740740741,71.9166666667,46,33.0588235294,40.2352941176,48.3529411765,38.6416666667,50.25,0.5916666667
71.3,49.73,39.49,44.9442594192,38.7829569648,34.1140513701,42.4381694794,37.8211744096,34.2079020606,210.3666666667,226.3685185185,75.75,45.1176470588,35,39.2222222222,51.6111111111,38.5083333333,50.55,0.2083333333
84.01,48.93,39.09,45.9736095005,37.3998110029,32.7928901248,38.5349047343,36.2575363159,32.6482915243,37.9611111111,42.8259259259,79.1666666667,46.6666666667,32.9444444444,41.4,47.2,39.6,50.0833333333,0.4333333333
87.65,51.74,40.78,44.8063881397,37.9207186699,33.1476671696,40.0390342264,36.0579629786,32.4646297904,39.1740740741,43.6148148148,73.9166666667,47.9375,31.1875,43.1764705882,43.1764705882,39.6833333333,48.75,0.1333333333
94.76,50.76,40.69,54.2278953128,39.197236379,34.3146954642,49.3658200314,38.2802937156,34.2075174231,32.8872727273,37.7854545455,88.4166666667,48.5,30.6111111111,44.5263157895,40.6315789474,40.0416666667,48.1333333333,0
80.97,50.01,40.09,45.3817431927,38.6043226719,33.8382409811,41.0724796719,36.5064920849,33.0115748511,85.9592592593,93.7037037037,76.5833333333,49,28.6875,44.2222222222,39.9444444444,40.4,47.3666666667,0
78.43,49.26,39.53,47.6293218401,39.3538682726,34.7738011678,41.7397472858,37.6628201008,33.9629898071,126.987037037,137.3888888889,78.9166666667,48.0555555556,29.9444444444,43,42.25,39.2,48.025,0.2833333333
85.47,50.98,40.56,50.2054517534,36.8480642107,32.2577337689,45.039650472,37.8704950968,33.8133197784,34.3222222222,38.2851851852,81.5833333333,48.0555555556,30.7777777778,43.8,41.4,39.9583333333,49.2166666667,0.0333333333
93.6,54.95,43.84,47.6010558185,38.3572742238,33.6572260015,48.2574354808,38.7872598436,34.9330246184,39.8259259259,44.7518518519,91.3333333333,48.1764705882,29.4117647059,44.8888888889,38.8333333333,39.725,47.7583333333,0.1666666667
80.92,49.02,38.54,43.262566286,35.1896611382,30.8875901839,44.236423894,34.6635380795,31.3054808566,31.6314814815,35.5481481481,77.5,49.1764705882,28.6470588235,45.7894736842,36.2105263158,40.8416666667,47.8416666667,0
87.83,55.85,45.84,49.5596363544,35.137414813,30.9323939085,45.5965959761,35.8115575579,32.2665250566,35.887037037,39.9518518519,70.4166666667,50,26.6875,46.7222222222,35.5555555556,40.7916666667,46.05,0
121.77,62.48,46.79,75.7334620158,62.7893140581,55.2674015893,65.1052381728,58.1830925412,52.8461494446,63.5148148148,70.1740740741,119.8333333333,49.6666666667,27.3333333333,46.1666666667,35.3333333333,40.4333333333,46.775,0.4166666667
86.88,46.94,37.58,50.6778064055,36.6118291967,31.5905860452,43.8722553253,34.2604961395,30.4005663395,77.7444444444,86.1259259259,77.5,50,26.9411764706,44.875,38.1875,40.7,46.4583333333,0.4666666667
93.17,54.03,39.03,43.4786499871,35.6006762187,31.4299825033,38.8141784668,34.4707677364,31.1944060326,159.2777777778,171.7092592593,71.3333333333,49.1666666667,27.4444444444,42.5625,42.5625,40.7916666667,45.85,0.0333333333
82.52,47.32,37.81,47.353345871,37.0573971272,32.0560326576,45.9002703498,35.1147381278,31.4136043997,62.6555555556,68.9925925926,68.75,49,27.6875,42.6470588235,42.6470588235,40.925,45.45,0.3833333333
80.09,49.75,38.99,42.870966743,36.4284089032,32.0910432479,38.2775632073,34.1047925388,30.9797722312,81.6444444444,88.5314814815,65.6666666667,48.3529411765,29.0588235294,41.6470588235,44.9411764706,41.0083333333,45.175,0
76.58,49.38,39.55,49.2991775064,36.8329550799,32.4341814378,39.8688423634,34.1233043671,30.6388039589,54.0259259259,60.1648148148,79.1666666667,48.1764705882,29.8235294118,41.125,46.75,40.7833333333,45.5916666667,0.0666666667
79.31,50.36,39.36,42.5642314238,35.8670362585,31.7525139977,39.357288024,34.7053894716,31.5024402843,130.6018518519,141.0185185185,68.5,48.1176470588,29.2352941176,40.4117647059,48.6470588235,40.8083333333,45.3083333333,0.075
73.87,45.96,37.28,47.5042102211,36.4386598687,31.9280817132,44.3113692789,36.0069589054,32.3797736448,35.8127272727,41,69.5,48.5789473684,29.7368421053,42.4117647059,44.7058823529,40.4333333333,46.75,0.8916666667
72.29,45.44,36.6,43.6855483055,33.7446548939,29.8907402754,35.9729938507,33.4079552889,30.340023756,55.9555555556,61.0703703704,68.5,48,29.3125,43.75,41.375,40.425,46.5666666667,2.7166666667
80.69,47.26,37.5,46.0594002219,33.9413741617,29.7882096908,42.4079034328,34.0848993063,30.6969094276,48.5888888889,53.3666666667,68.25,46.7058823529,32.2941176471,43.8125,41.75,39.6583333333,48.7916666667,2.25
77.68,46.51,36.7,41.0338842869,34.130269289,30.2970699072,41.783313078,33.6664631787,30.3667456683,52.962962963,57.9444444444,68.75,47.25,31.0625,44.4705882353,39.6470588235,40.55,47.0416666667,1.0833333333
94.98,48.46,36.64,54.2448693381,32.937131034,28.602707333,46.0963625378,33.3162458208,29.6255965763,42.862962963,48.1481481481,63.5,47.7222222222,30.6111111111,44,40.6111111111,40.3333333333,47.3083333333,0.1
93.62,51.68,40.19,51.6934265561,33.6954891417,29.5364634196,44.42986522,33.6570584914,30.1999833724,54.9185185185,62.237037037,71.0833333333,48.8888888889,28.5555555556,43.5882352941,40.5294117647,40.7916666667,46.3833333333,0.5
80.19,45.93,36.08,43.5965343052,32.258433236,28.404317326,39.7560944277,32.0683934829,28.9804141101,48.9666666667,54.3703703704,67.4166666667,49,28.5555555556,43.6470588235,41.7058823529,40.875,45.675,0.2666666667
64.58,44.64,35.92,40.9696516461,31.910106553,28.5251919429,41.3231790206,33.4644419726,30.2131574294,86.2777777778,93.9055555556,67.1666666667,48.7777777778,28.1666666667,44.7058823529,39.4705882353,40.975,45.125,0.175
103.11,46.62,36.06,44.2209525108,33.5320949555,29.5955481529,38.0748321745,32.8701050017,29.9701404572,122.5055555556,134.0074074074,63.4166666667,47.125,30.75,44,39.5555555556,39.05,48.3166666667,0.3416666667
66.52,44.3,35.36,36.7862472534,32.8146098642,29.1375278024,36.953135252,32.8497856855,29.7331016064,61.6925925926,67.5592592593,62.0833333333,47,30.4705882353,44,40,40.1583333333,47.75,0.0416666667
69.74,44.76,35.87,38.8436751895,31.2618868086,27.9417486191,35.4457542195,30.2946965835,27.472321903,53.6703703704,58.3666666667,66.3333333333,47.5555555556,30.1666666667,44,40.4117647059,39.5833333333,47.925,0.075
70.11,45.23,36.1,36.7199865488,31.6759978074,28.0565829644,33.1801177754,30.746629715,27.9364740708,63.8462962963,69.5092592593,62.5,48.4615384615,29.2307692308,44,39.5294117647,40.8666666667,46.2416666667,0.15
82.21,45.51,35.59,42.2945719957,34.3356767893,30.2461867333,37.989950741,33.21744111,30.2534999847,65.0796296296,70.8962962963,67.1666666667,48.6875,28.25,43.7058823529,39.8823529412,40.5666666667,45.175,1.25
100.57,47.28,36.66,42.0226312525,32.5884860544,28.6528985641,44.0499947866,32.6304347992,29.2724043528,72.5740740741,79.237037037,66,47.1764705882,30.4705882353,43.3333333333,41.0666666667,39.4416666667,47.35,0.6083333333
90.37,44.42,35.62,54.4608747819,33.1339504018,29.0532456566,52.8644969043,31.5643219667,28.3126500074,37.9351851852,44.1166666667,67.25,47.1764705882,31.5882352941,44.3529411765,39.7058823529,40.4916666667,47.4333333333,0.125
71.93,42.87,34.95,36.7269311481,31.4626510408,27.987637096,32.2093914433,30.2948055267,27.6237164548,120.5563636364,130.2018181818,60.25,47.5555555556,30.1666666667,43,41.1052631579,40.65,45.6333333333,0.8833333333
117.18,46.78,36.82,36.8871992747,33.4514408112,30.1102418264,34.913305507,28.0249096366,25.4337226643,65.4296296296,71.2092592593,66.75,48,30,41.7058823529,43.4117647059,40.6,45.325,1.1416666667
87.44,41.17,33.05,59.2336297035,32.5261069536,28.3904707432,35.1382976331,28.8883831627,25.8668523086,52.6703703704,62.4703703704,64.3333333333,46.8125,35.8125,41,46.0526315789,41.2833333333,44.7666666667,2.225
58.13,40.83,33,35.3317689335,31.4474989947,28.1795974058,36.9275225471,26.658471949,24.1854383805,194.5759259259,209.2481481481,58.0833333333,48,28.1764705882,39.7647058824,47.4117647059,40.2,44.625,0.3666666667
98.34,57.64,46.45,35.3454898198,30.8011739519,27.4861281713,30.4238098145,27.3871204376,24.9629838308,96.6277777778,104.2981481481,61.4166666667,48,28.5555555556,38.2666666667,50.4,40.2333333333,45.375,0.0583333333
105.08,50.59,38.86,56.8516906738,37.6065989176,32.9694547017,44.8039363413,36.3172421175,32.4397571788,42.2592592593,48.6759259259,105.75,48.6666666667,27.3333333333,39.8235294118,47.5294117647,41.375,44.1166666667,0
80.36,44.68,35.15,47.0240237713,32.8495056629,28.8027971983,41.5802795887,30.5113651752,26.9738030434,45.9444444444,52.5685185185,61.1666666667,49.625,26,40.875,46.1875,41.65,43.075,0.0583333333
75,43.85,34.76,39.3550596237,32.4550592634,28.9401463403,36.2518098354,29.7021152973,26.9292495251,76.6518518519,84.0259259259,61.6666666667,50,24.8333333333,41.0625,44.75,41.4666666667,43,0.0666666667
112.76,60.14,47.25,44.5724091,34.6120154063,30.3622634676,37.7697136823,31.0827653548,27.7628969305,59.5722222222,65.5425925926,87.75,50,25,41.1764705882,45.1764705882,41.6666666667,42.8,0.0333333333
89.36,56.28,45.85,48.0971337557,36.8652113676,32.2887804508,48.8668557335,33.2584179149,29.2866219913,29.3648148148,36.5592592593,110.4166666667,48.9375,31.0625,42.5882352941,42.2352941176,41.9333333333,42.75,0
65.95,41.18,33.84,34.7942853655,31.9768442427,28.5098528181,35.9468237162,29.2671414614,26.5410889387,38.3666666667,42.4814814815,59.8333333333,52,22.5714285714,44,39.6875,42.7416666667,41.6583333333,0.2166666667
98.19,47.51,35.24,38.0005182378,30.4723617329,26.4292824689,41.3181667328,30.6441736782,26.9981008417,40.4759259259,46.2888888889,62.5,51.2941176471,22.0588235294,44.7647058824,37.2352941176,41.75,41.9583333333,0
87.06,42.05,33.63,39.7197706559,30.6623086368,26.844856711,37.2434003493,28.7063778148,25.6413171432,64.6148148148,75.0814814815,60.0833333333,51.5882352941,22.1764705882,44.7647058824,36.9411764706,42.2833333333,41.8833333333,0.1166666667
63.78,41.28,33.55,34.4886817932,28.6563880023,25.4583170274,31.929032445,26.328311801,23.6757667065,86.9611111111,94.3148148148,53.0833333333,50,23.5882352941,44,38.5625,41.55,42.6333333333,0.25
79.16,43.56,33.43,40.9036962986,31.919190526,27.9080148935,36.3624715169,28.8400198619,25.918931071,96.737037037,104.4092592593,68,50,23.9375,43.0666666667,39.1333333333,41.775,42.5666666667,1.5916666667
69.58,40.47,32.15,39.5591888428,28.1947761984,24.7905709884,29.2784280777,25.2824931675,22.9102376302,84.062962963,91.4574074074,58.1666666667,50,23.7647058824,43,39.1666666667,41.7416666667,41.675,1.975
85.93,49.23,38.22,32.9208221436,28.0687164068,25.0503433943,27.2866338842,26.1819766549,24.0492692835,120.5833333333,129.9518518519,59.5,50,24,42.3529411765,40.2941176471,41.3416666667,42.225,2.4166666667
98.29,50.25,38.39,43.8084783554,35.2319567998,30.7959210078,43.4747857487,34.1110982334,30.2892104878,101.8909090909,110.9236363636,74.8333333333,50,24.4444444444,42.5882352941,41.0588235294,41.325,42.8666666667,2.0666666667
78.91,44.54,36.05,34.8686824125,30.2885382035,26.7023316552,31.3059966829,28.3289949629,25.4564052158,49.6462962963,54.6703703704,72.75,49.9411764706,24.6470588235,43.3888888889,39.9444444444,41.0416666667,43.6416666667,2.1583333333
93.88,45.28,34.64,46.1316549638,30.6237030029,26.3804901347,38.4247601453,29.2520175261,25.7673722436,41.0592592593,45.6481481481,67.5833333333,50.5882352941,23,44.6470588235,37.3529411765,41.475,42.5833333333,2.2666666667
66.47,42.97,33.28,36.599395752,29.2148425579,25.4771333933,36.7025327682,27.000902772,24.1786589622,47.2407407407,52.1388888889,57.5833333333,50,23.75,45,36.3125,40.875,43.5916666667,1.9833333333
77.53,46.23,35.46,35.3456701702,28.5597656038,25.0903402964,29.3149149278,25.7945058486,23.2143885669,38.0851851852,42.1185185185,55.3333333333,50.7777777778,22.6666666667,45,35.5294117647,41.6833333333,43.1166666667,2.5083333333
80.37,45.24,35.8,37.6952794393,30.3354092704,26.5777815713,32.0138930215,28.2192709181,25.2469276852,33.9166666667,38.0796296296,77,51.8888888889,21.8333333333,45.7777777778,34.7222222222,42.5416666667,41.6416666667,0
65.07,41.62,33.38,40.3199423622,29.0718985165,25.6157471152,31.3547223409,26.7507136663,24.1654020945,31.9740740741,35.5888888889,60.5833333333,51.9411764706,21.2941176471,45.5555555556,34.2777777778,42.3583333333,40.9333333333,1.9583333333
77.85,40.48,32.75,35.6989679336,27.7094915178,24.6371262868,30.4720737233,25.6730630538,23.2374534607,65.1407407407,70.7925925926,54,51,21.8888888889,45,35.8823529412,42.175,41.4833333333,3
71.47,41.39,33.61,33.9500732422,28.3962757928,25.3679579326,33.0853945414,26.410589642,23.934583346,36.7296296296,40.8222222222,57.6666666667,50.5,22.2857142857,45,35,41.5083333333,41.4833333333,2.375
71.82,42.34,33.76,38.3051977793,28.4621692657,25.6009461721,28.3499712103,26.1328394273,23.8497464797,68.8833333333,74.837037037,61.1666666667,50.2666666667,23.4666666667,44.4705882353,37.0588235294,41.7916666667,42.7333333333,2.1833333333
64.15,41.34,33.44,32.5733476527,28.3089447021,25.3113070095,33.6589653913,26.619653814,24.3177160375,106.7055555556,115.1314814815,60.4166666667,49.9411764706,25.0588235294,43.5294117647,39.7647058824,41.1416666667,43.5083333333,0.75
94.71,42.18,33.15,34.9162469752,27.5509671604,24.6365976895,34.4592750549,25.5856788635,23.2374237061,99.3555555556,107.1592592593,54.9166666667,48.8823529412,26.3529411765,44,39.3333333333,40.3416666667,44.5666666667,0.6166666667
57.72,40.29,32.73,41.2494359858,28.5962388656,25.290571325,34.809422281,26.0367950863,23.76423698,105.6666666667,114.4351851852,55.1666666667,49,27,44,38.7222222222,40.85,45.0083333333,1.7416666667
64.94,41.1,33.35,30.8314947648,27.8545301611,24.9479491494,28.5718166563,25.8811223772,23.6821868685,81.3777777778,88.0574074074,56.1666666667,49,27.0909090909,43.3888888889,39.5555555556,40.9333333333,44.5083333333,1.1333333333
86.22,49.54,37.74,37.8103252138,27.3564041683,24.4304617473,34.5148253721,26.5617223627,23.9242290048,46.6703703704,51.3333333333,58.1666666667,49.5714285714,25.1428571429,42.8823529412,40.2941176471,41.6,42.7666666667,0
74.4,44,35.31,42.7908923891,30.6391694811,26.9211419423,38.9906048775,28.8950277567,25.7587350607,37.6962962963,47.0703703704,65.25,50.2777777778,23.1111111111,44,38.875,41.0333333333,43.3916666667,0.1583333333
63.2,41.03,32.84,34.7834216527,26.7543918065,23.789458956,31.3468625387,25.0368773142,22.8317611694,51.0925925926,55.6796296296,56.1666666667,50,23.4285714286,44.8666666667,36.4666666667,40.5416666667,44.15,0.6
68.14,42,33.39,34.6796009961,28.1679500131,25.3381082871,30.2815772163,25.7320707109,23.5471572876,58.5222222222,63.2481481481,53.1666666667,47.5294117647,27.7058823529,45,35.5555555556,37.5833333333,48.7,0.6
77.55,41.96,33.29,38.8394848108,27.8842407465,24.6826215982,31.353973643,25.8133457184,23.3466592153,24.9518518519,30.5240740741,54.8333333333,47,28.625,45,35,39.475,49.325,1.0416666667
73.35,42.21,33.54,34.6233038373,27.6415398916,24.5789379544,30.1660923428,26.3662403954,23.9270623525,25.95,29.1592592593,54.5,48.3333333333,27.8333333333,45.6111111111,34.8333333333,40.875,46.225,0.2083333333
82.7,42.04,33.12,36.3705168331,28.0792588627,24.9048480988,32.0742373747,24.6412106682,22.4141941071,204.9636363636,220.5509090909,54.25,49,26,44.2941176471,36.7058823529,40.9666666667,43.7083333333,0.8
57.76,39.18,31.78,33.3242917061,26.4666827917,23.6252387762,30.1587736466,23.4365284864,21.417849709,117.5981481481,127.5351851852,51.4166666667,49,25.5625,42.8823529412,39.3529411765,41.2416666667,43.35,2.7916666667
63.24,42.21,33.6,29.6303958893,26.5335895314,23.7499676873,30.023176081,24.5487207525,22.5243631251,128.2740740741,138.0037037037,57.6666666667,49.4705882353,24.0588235294,41.9411764706,41.7058823529,41.425,42.1083333333,1.5416666667
92.9,43.48,33.86,31.3078976949,28.6123051961,25.2461750031,29.8738087548,25.3166978624,22.8343055513,47.5907407407,52.2351851852,61.1666666667,50.1333333333,22.9333333333,42.4444444444,40.7222222222,41.7333333333,41.95,0.8583333333
80.09,42.28,32.3,37.33159203,28.0258714888,24.6330755022,27.6330865622,25.2944096327,22.7109388113,96.5074074074,104.4722222222,55.3333333333,50.7777777778,21.7222222222,43,39,41.3833333333,41.975,0.9916666667
58.88,40.11,32.02,41.3755897946,29.1288499832,25.6369812224,36.314637689,26.5336586447,24.0782099331,68.7740740741,75.0166666667,49.6666666667,50.7222222222,21.3888888889,42.9411764706,39.1764705882,41.7166666667,41.275,1.55
